date,machineId,temprature,vibration,pressure
2023-09-16 19:12:28,MACH000008,54.77,2.033,8.88
2021-06-11 07:26:10,MACH000008,53.24,1.995,8.63
2021-05-15 22:13:05,MACH000010,51.63,1.848,8.72
2024-10-06 05:01:02,MACH000007,59.66,2.29,9.17
2022-06-18 02:19:17,MACH000004,48.32,1.866,8.02
2021-10-13 18:36:34,MACH000001,57.93,2.173,7.71
2023-01-03 06:18:14,MACH000005,56.96,2.379,7.99
2020-06-20 15:24:03,MACH000009,55.07,1.731,8.62
2021-05-20 04:13:29,MACH000007,55.9,2.416,8.44
2023-06-30 12:09:21,MACH000003,51.37,1.789,9.23
2020-09-14 12:11:45,MACH000008,55.25,1.748,8.87
2021-12-03 20:37:00,MACH000005,55.35,2.075,7.88
2025-11-18 21:11:59,MACH000010,57.16,2.091,8.02
2024-08-18 19:41:34,MACH000002,59.99,2.587,9.54
2020-03-07 20:28:39,MACH000002,55.15,1.741,9.2
2025-08-24 10:46:27,MACH000006,56.4,2.119,7.62
2022-03-03 16:08:34,MACH000003,60.81,2.466,9.24
2021-03-19 16:50:55,MACH000006,52.69,2.171,8.62
2024-10-01 19:48:24,MACH000003,56.42,2.322,7.9
2023-01-20 18:13:42,MACH000004,54.27,2.062,8.51
2023-10-15 17:13:58,MACH000010,48.37,1.396,8.41
2024-08-18 02:53:13,MACH000006,52.02,1.751,8.72
2023-11-28 13:53:43,MACH000007,56.64,2.045,9.44
2024-07-23 02:06:55,MACH000001,55.93,2.004,8.28
2021-01-16 00:28:01,MACH000009,53.51,1.981,8.83
2025-12-14 05:53:27,MACH000007,52.29,1.84,8.87
2024-11-28 09:31:06,MACH000009,54.62,1.918,8.86
2024-11-16 13:07:13,MACH000001,52.6,1.721,8.45
2022-06-06 19:52:32,MACH000006,56.13,1.775,9.21
2022-02-01 00:51:59,MACH000003,52.64,2.006,8.43
2025-05-31 07:42:07,MACH000004,51.15,1.72,8.15
2021-09-08 02:58:06,MACH000003,60.1,1.948,8.87
2020-06-05 05:21:46,MACH000005,50.13,1.861,8.79
2021-08-24 13:02:15,MACH000002,59.67,2.214,9.46
2025-07-13 13:16:19,MACH000002,52.14,1.8,8.31
2020-09-24 12:57:34,MACH000007,51.1,1.652,8.94
2022-08-13 23:44:10,MACH000004,53.79,1.859,8.78
2025-08-29 22:00:30,MACH000004,46.93,1.491,8.51
2023-09-02 20:16:05,MACH000008,50.78,1.556,7.88
2024-08-09 02:34:01,MACH000007,52.26,1.951,7.05
2020-04-19 18:18:04,MACH000002,53.89,1.852,8.72
2025-07-11 17:00:26,MACH000005,52.06,2.008,8.68
2023-03-23 17:42:17,MACH000003,59.19,1.959,8.17
2022-01-06 05:17:52,MACH000002,64.75,2.13,8.96
2021-08-22 21:48:10,MACH000005,56.1,2.034,8.78
2020-12-03 20:40:38,MACH000003,53.48,1.812,8.22
2020-10-08 22:53:40,MACH000003,49.16,1.562,8.42
2022-05-09 06:36:37,MACH000008,85.84560413076274,7.0797583539712114,8.07
2023-06-13 15:05:44,MACH000003,55.14,1.882,8.26
2024-12-16 22:19:45,MACH000007,59.96,2.099,8.52
2020-04-25 05:11:23,MACH000008,46.06,1.087,8.73
2021-07-27 20:10:49,MACH000005,53.1,1.775,9.06
2020-03-17 09:58:40,MACH000005,56.8,1.992,8.78
2022-02-13 10:57:01,MACH000003,57.73,2.181,8.13
2022-04-17 00:26:06,MACH000007,51.33,1.674,8.02
2023-01-29 09:49:52,MACH000006,52.16,1.852,8.18
2021-03-21 16:04:09,MACH000007,51.24,1.471,9.03
2024-07-03 01:38:25,MACH000010,50.3,1.852,8.56
2022-05-29 22:45:25,MACH000004,55.15,2.221,8.84
2021-11-26 17:44:08,MACH000003,46.84,1.365,8.15
2022-09-28 14:24:41,MACH000007,49.16,1.469,7.99
2025-02-15 11:03:10,MACH000003,57.53,2.318,8.34
2024-04-11 08:39:31,MACH000003,62.41,2.699,7.89
2020-08-01 22:02:15,MACH000004,52.43,1.997,8.21
2024-02-15 10:42:11,MACH000010,63.75,2.267,9.14
2020-07-01 09:23:52,MACH000001,48.86,2.048,7.27
2025-03-13 23:13:46,MACH000002,59.4,2.585,9.19
2023-10-07 02:26:38,MACH000003,53.77,2.029,9.14
2020-06-17 20:41:24,MACH000006,62.84,2.416,9.23
2023-01-17 06:13:38,MACH000004,49.29,2.03,7.79
2023-07-31 23:02:44,MACH000009,55.09,1.955,8.59
2022-11-04 20:33:00,MACH000007,50.76,1.824,8.67
2025-12-11 19:59:53,MACH000005,50.42,1.978,8.12
2022-03-17 14:33:01,MACH000010,51.68,1.719,9.17
2021-08-29 09:33:58,MACH000009,54.14,1.679,8.14
2024-09-27 17:24:15,MACH000007,58.02,2.251,8.05
2023-03-24 19:03:29,MACH000006,56.56,1.853,8.79
2024-06-10 04:43:30,MACH000004,56.58,2.316,8.26
2023-01-14 09:59:19,MACH000005,57.97,2.374,8.62
2024-09-13 20:38:26,MACH000006,59.36,2.625,8.73
2025-08-29 14:43:11,MACH000001,53.22,1.856,8.24
2021-12-01 04:08:46,MACH000002,46.19,1.206,9.04
2021-01-22 04:53:56,MACH000002,59.99,2.482,8.25
2023-11-20 06:32:22,MACH000007,58.13,2.269,8.19
2022-10-19 01:47:53,MACH000003,54.95,2.031,8.71
2024-08-19 22:28:24,MACH000004,49.95,1.514,9.75
2020-04-01 06:00:54,MACH000009,55.38,1.805,8.84
2020-08-15 04:57:25,MACH000005,50.44,1.82,9.23
2024-05-11 21:51:55,MACH000003,50.22,1.626,7.91
2024-01-21 02:10:52,MACH000007,56.09,2.181,8.53
2021-02-04 14:34:08,MACH000005,51.76,1.846,7.93
2021-07-07 18:34:59,MACH000007,55.01,1.749,8.32
2021-01-18 08:08:16,MACH000009,55.26,2.234,8.31
2020-12-27 10:16:01,MACH000010,56.67,2.38,9.04
2020-10-04 17:41:50,MACH000001,55.45,1.827,9.09
2022-06-07 10:17:28,MACH000006,57.88,1.681,9.02
2023-06-07 21:05:28,MACH000009,54.49,1.789,8.37
2021-02-01 10:32:08,MACH000001,57.96,1.759,8.07
2024-09-12 15:35:25,MACH000006,79.04494538935991,4.699512885394847,8.22
2023-10-13 17:11:40,MACH000003,58.02,2.214,8.66
2022-06-14 02:04:01,MACH000010,52.5,1.69,8.45
2025-08-29 02:40:49,MACH000008,56.81,2.464,8.64
2020-08-08 23:22:16,MACH000010,56.62,2.119,9.72
2023-06-01 09:08:49,MACH000007,59.45,2.331,9.28
2025-11-02 07:33:55,MACH000004,56.08,2.19,8.9
2024-07-04 00:05:36,MACH000004,54.76,2.015,7.92
2025-02-25 13:26:35,MACH000008,58.04,2.268,8.08
2021-08-13 18:00:42,MACH000006,52.57,2.169,8.6
2021-07-27 17:39:25,MACH000007,54.03,2.151,9.45
2022-09-25 10:06:46,MACH000005,58.77,2.15,8.59
2020-08-18 09:58:51,MACH000004,54.84,2.084,7.6
2022-09-04 13:23:06,MACH000001,53.75,1.883,8.8
2020-10-15 08:09:22,MACH000007,59.78,2.431,8.37
2021-01-29 01:13:59,MACH000004,48.97,1.921,8.5
2020-11-06 10:08:52,MACH000005,55.18,2.066,8.23
2022-11-08 01:03:12,MACH000005,60.28,2.61,7.45
2022-11-14 18:59:20,MACH000002,59.66,2.176,7.76
2025-04-27 03:34:53,MACH000002,53.27,1.866,8.64
2022-01-13 14:36:20,MACH000009,56.92,1.772,8.01
2024-01-24 14:30:26,MACH000006,58.07,2.502,8.36
2025-08-02 12:32:53,MACH000008,52.93,1.835,8.85
2022-06-02 12:48:07,MACH000006,58.1,2.166,8.91
2023-02-28 18:36:42,MACH000003,58.23,2.012,8.99
2024-05-04 14:15:57,MACH000003,55.81,2.28,8.09
2020-06-19 17:52:02,MACH000005,52.47,1.869,8.32
2023-07-13 09:40:10,MACH000003,48.46,1.582,8.12
2024-01-27 16:43:07,MACH000002,54.2,1.84,9.06
2023-08-27 14:27:18,MACH000004,52.2,1.973,8.65
2025-01-30 03:38:37,MACH000004,59.53,2.342,7.77
2020-07-26 06:40:45,MACH000009,53.71,1.802,9.09
2025-06-23 04:03:40,MACH000007,55.03,1.917,8.09
2020-09-16 14:08:50,MACH000008,53.8,1.82,7.88
2021-02-04 00:27:05,MACH000001,58.51,2.213,8.53
2022-07-11 03:26:32,MACH000007,48.97,1.421,8.77
2023-10-17 15:48:08,MACH000010,54.56,1.757,8.02
2023-04-25 16:56:09,MACH000009,52.16,1.526,8.34
2022-02-08 14:32:18,MACH000009,52.63,1.517,8.4
2022-06-06 23:20:24,MACH000005,57.4,2.279,7.05
2025-04-22 09:05:10,MACH000001,48.62,1.46,9.08
2021-07-29 20:44:01,MACH000006,62.11,2.483,7.66
2021-07-03 20:56:26,MACH000003,46.1,1.674,8.99
2021-01-21 11:39:19,MACH000007,52.24,1.721,7.8
2021-12-24 06:30:50,MACH000008,52.18,1.726,8.09
2020-08-24 14:04:43,MACH000006,53.38,1.696,8.94
2023-06-10 16:31:49,MACH000002,53.48,1.882,7.95
2025-12-22 15:35:17,MACH000010,50.28,1.44,9.01
2021-06-23 13:11:19,MACH000010,59.71,2.172,7.1
2020-07-03 09:01:20,MACH000009,56.69,1.912,8.8
2024-01-17 16:39:58,MACH000007,56.11,2.003,8.81
2024-12-02 06:38:15,MACH000009,50.19,1.771,8.15
2021-12-31 15:05:34,MACH000002,57.67,2.532,7.59
2021-04-10 13:56:51,MACH000006,49.45,1.552,9.77
2020-12-13 00:54:51,MACH000009,52.9,1.894,9.22
2024-08-24 21:27:24,MACH000008,51.16,1.734,8.05
2020-04-16 05:34:23,MACH000010,52.86,2.036,8.44
2025-09-22 04:23:37,MACH000005,55.38,2.572,8.45
2020-04-11 21:03:04,MACH000010,47.75,1.818,8.67
2022-12-21 10:56:54,MACH000002,52.86,2.153,7.52
2021-10-25 07:04:56,MACH000007,51.68,1.952,8.33
2021-10-05 00:02:54,MACH000008,53.62,1.947,9.11
2020-06-15 21:22:01,MACH000008,51.69,1.678,9.35
2023-10-30 06:05:32,MACH000002,56.55,2.294,8.76
2020-11-30 12:33:08,MACH000004,53.1,2.21,7.33
2020-05-31 23:13:34,MACH000008,49.44,1.553,7.52
2024-12-14 12:47:29,MACH000004,55.85,1.848,7.62
2023-12-04 08:16:06,MACH000010,60.42,2.551,8.45
2021-05-18 13:27:09,MACH000007,50.71,1.754,8.79
2025-05-23 16:44:32,MACH000004,61.32,2.347,8.22
2023-03-28 17:13:23,MACH000009,59.92,2.38,7.48
2024-12-13 02:56:42,MACH000009,51.39,1.892,7.87
2021-05-31 14:58:12,MACH000004,61.02,2.267,8.31
2020-11-06 02:51:00,MACH000003,49.63,2.002,9.04
2024-08-03 03:09:14,MACH000004,56.35,1.908,9.06
2023-02-26 03:35:44,MACH000009,55.23,1.834,8.81
2025-08-26 00:57:11,MACH000007,48.42,1.507,7.5
2022-04-15 05:16:07,MACH000004,55.59,1.833,9.48
2020-06-07 13:30:36,MACH000009,57.62,1.991,9.43
2024-04-13 11:21:15,MACH000009,48.75,1.782,8.07
2025-03-23 16:52:13,MACH000001,57.29,2.21,7.85
2021-12-27 10:54:10,MACH000009,54.09,2.013,7.15
2021-08-03 11:53:45,MACH000008,53.29,1.54,7.84
2023-09-15 15:13:27,MACH000003,54.58,1.445,7.83
2024-06-23 03:38:06,MACH000008,59.39,2.364,8.26
2022-07-21 11:39:25,MACH000004,52.14,1.889,8.02
2024-11-27 08:55:14,MACH000002,60.01,2.183,8.1
2022-02-22 13:17:55,MACH000006,57.07,2.133,9.18
2025-02-19 22:31:58,MACH000002,59.26,2.541,8.87
2022-02-09 16:22:36,MACH000007,61.06,2.335,7.72
2022-10-06 06:13:03,MACH000001,57.83,2.141,8.83
2025-08-13 11:57:48,MACH000004,49.43,1.631,8.41
2025-09-01 21:46:48,MACH000008,54.54,2.26,9.11
2025-03-27 20:01:34,MACH000007,50.24,1.375,8.52
2020-01-12 20:23:51,MACH000007,55.21,2.101,7.62
2024-11-12 08:46:54,MACH000007,47.26,1.415,7.57
2020-09-07 21:25:00,MACH000010,48.53,1.485,7.78
2024-03-06 00:43:39,MACH000007,59.43,2.099,8.46
2023-04-29 03:47:33,MACH000007,53.08,2.128,7.37
2020-07-22 19:35:20,MACH000007,51.95,1.963,8.03
2024-11-29 13:15:18,MACH000005,56.53,2.151,8.62
2022-06-17 13:32:06,MACH000007,85.93461047247256,6.641396643834136,8.51
2022-04-15 06:16:51,MACH000005,50.17,1.659,9.31
2022-05-23 06:02:30,MACH000007,55.68,2.286,8.19
2025-05-04 12:48:41,MACH000004,65.77,2.849,7.87
2022-03-22 07:55:00,MACH000008,52.54,1.663,8.89
2021-12-20 10:40:26,MACH000007,51.77,1.883,9.43
2020-08-24 09:09:13,MACH000006,52.7,1.533,7.94
2025-07-20 23:03:32,MACH000006,53.1,1.789,9.67
2023-02-02 06:29:36,MACH000005,58.4,2.239,7.83
2021-11-01 17:41:53,MACH000002,46.58,1.607,9.11
2025-04-09 05:55:20,MACH000006,51.22,2.057,9.18
2022-12-23 01:20:58,MACH000008,50.48,1.494,9.42
2024-04-11 15:37:37,MACH000002,52.22,1.958,8.82
2023-04-01 12:58:22,MACH000006,60.29,2.296,8.61
2021-01-05 05:20:24,MACH000002,58.08,2.517,8.46
2021-01-22 03:18:26,MACH000008,56.24,1.998,9.61
2025-03-12 20:56:59,MACH000004,49.57,1.732,8.04
2025-03-10 16:08:40,MACH000010,57.32,2.027,8.4
2025-09-26 04:24:21,MACH000008,61.43,2.223,9.03
2021-05-27 11:11:55,MACH000006,55.4,2.163,9.36
2023-01-20 12:15:11,MACH000008,57.64,2.321,8.19
2025-08-10 23:09:26,MACH000010,58.32,2.216,7.9
2021-02-06 08:20:44,MACH000010,57.81,2.281,7.71
2022-03-24 20:50:20,MACH000009,47.37,1.397,9.79
2022-04-09 20:19:46,MACH000007,56.59,1.918,8.02
2024-09-13 08:25:46,MACH000001,53.46,1.524,8.78
2025-02-12 23:00:50,MACH000001,51.15,1.685,7.32
2021-08-20 19:18:06,MACH000001,55.84,2.233,9.24
2023-07-20 20:58:46,MACH000002,58.46,2.473,7.73
2025-02-16 17:49:56,MACH000003,62.8,2.218,8.79
2024-06-15 14:39:52,MACH000006,56.76,2.463,8.98
2023-01-29 16:53:06,MACH000009,53.14,2.272,8.76
2024-03-23 23:10:51,MACH000008,43.04,1.026,9.37
2021-05-02 13:52:34,MACH000003,54.08,1.892,8.19
2021-12-03 17:46:05,MACH000002,52.58,1.647,8.77
2023-11-11 09:53:14,MACH000007,51.44,1.636,8.86
2020-09-22 22:16:05,MACH000009,61.85,2.069,8.59
2024-01-20 06:08:26,MACH000008,54.73,1.987,9.95
2022-01-07 12:20:07,MACH000005,48.79,1.443,8.61
2022-01-26 21:00:04,MACH000002,53.98,1.745,10.11
2023-07-02 15:50:37,MACH000005,50.74,1.642,8.14
2022-06-19 01:56:00,MACH000006,49.79,1.841,8.55
2020-05-17 04:22:58,MACH000007,56.4,2.017,8.85
2020-05-02 03:48:44,MACH000009,53.74,1.726,8.17
2021-01-15 08:07:51,MACH000006,58.58,2.119,8.18
2021-09-12 09:13:12,MACH000005,52.27,1.805,9.46
2023-03-23 14:06:23,MACH000007,57.68,2.529,8.97
2023-01-11 10:29:25,MACH000003,57.44,1.987,7.86
2025-07-16 13:32:57,MACH000009,58.59,2.345,8.96
2025-11-11 05:27:47,MACH000005,51.4,2.057,9.54
2025-11-17 11:58:11,MACH000009,54.69,1.824,9.19
2025-10-02 12:19:37,MACH000003,51.32,1.696,8.77
2021-06-24 12:36:36,MACH000008,50.59,1.766,9.1
2025-04-25 20:43:24,MACH000007,67.26,2.689,8.52
2020-03-22 18:08:22,MACH000004,59.24,2.448,7.62
2022-01-17 14:56:45,MACH000010,57.21,1.729,8.7
2020-04-17 09:06:19,MACH000006,55.85,1.981,8.36
2022-06-02 04:48:54,MACH000004,56.16,2.192,7.95
2021-07-19 12:18:14,MACH000003,57.69,2.361,7.87
2023-10-05 14:30:48,MACH000006,50.39,1.792,8.05
2025-11-09 01:52:39,MACH000007,56.74,1.969,9.11
2021-06-24 12:22:49,MACH000008,57.89,2.242,7.74
2020-12-26 09:14:15,MACH000002,48.38,1.869,7.74
2024-01-18 03:13:08,MACH000008,51.45,1.373,8.27
2023-12-23 13:31:41,MACH000001,56.48,1.999,7.83
2020-02-03 18:14:04,MACH000010,48.69,1.824,8.36
2022-04-06 05:30:27,MACH000008,61.7,2.612,9.04
2023-10-29 10:39:46,MACH000008,56.09,1.983,8.4
2020-08-09 13:35:06,MACH000001,47.26,1.808,9.29
2022-01-21 08:11:43,MACH000001,55.09,1.815,8.82
2023-11-07 03:24:05,MACH000007,60.4,2.238,8.3
2020-04-04 13:00:25,MACH000006,52.29,1.836,8.64
2023-08-19 21:12:09,MACH000004,52.81,2.013,7.57
2021-06-14 01:29:45,MACH000002,54.44,2.08,10.27
2021-06-24 04:49:28,MACH000009,58.1,1.999,8.96
2021-12-25 00:27:38,MACH000002,55.29,2.232,7.55
2021-07-29 12:50:26,MACH000004,47.72,1.392,8.34
2023-08-07 10:35:47,MACH000003,52.04,1.733,9.32
2021-09-17 22:46:42,MACH000002,51.13,1.689,8.98
2020-01-20 00:10:49,MACH000007,58.03,1.937,7.43
2023-08-16 14:41:09,MACH000005,57.71,2.156,7.44
2023-04-30 09:51:26,MACH000010,53.42,1.956,8.09
2023-10-26 16:45:35,MACH000009,54.34,2.101,7.71
2021-12-06 11:24:56,MACH000004,61.05,2.091,9.43
2020-12-12 22:15:16,MACH000002,50.84,1.628,8.85
2020-07-12 10:19:55,MACH000006,55.94,2.016,8.01
2021-04-30 02:11:55,MACH000001,56.61,1.858,8.98
2022-12-25 23:49:15,MACH000002,54.94,2.042,7.64
2022-05-11 03:05:17,MACH000007,49.82,1.366,8.3
2025-01-23 22:00:09,MACH000007,59.6,2.098,8.74
2021-08-22 23:17:23,MACH000005,73.06443135947268,6.871486397914926,8.98
2024-04-27 06:14:51,MACH000006,57.53,2.505,8.31
2020-12-13 13:49:57,MACH000004,47.99,1.827,9.57
2025-10-03 07:11:25,MACH000002,53.29,1.831,8.77
2024-03-14 09:00:38,MACH000007,49.99,1.857,7.52
2020-01-04 18:25:31,MACH000010,52.9,1.912,7.33
2025-07-07 04:08:28,MACH000005,59.24,2.215,8.91
2020-06-23 11:36:44,MACH000009,52.93,1.755,8.22
2020-01-08 05:50:46,MACH000007,50.96,1.333,8.1
2024-04-10 06:30:59,MACH000002,51.61,1.645,8.81
2022-03-18 03:13:13,MACH000001,59.01,2.443,8.86
2020-01-22 07:20:41,MACH000003,59.79,2.184,7.56
2021-11-29 07:46:43,MACH000008,56.78,2.166,7.77
2025-09-17 18:01:29,MACH000006,56.4,1.829,7.74
2021-07-10 13:45:57,MACH000002,53.63,1.829,7.68
2023-12-08 20:15:41,MACH000007,61.64,2.372,8.81
2023-10-18 14:11:50,MACH000008,52.55,2.304,8.64
2020-02-23 05:45:45,MACH000004,61.07,2.459,9.55
2023-01-30 20:58:42,MACH000008,56.1,1.893,9.08
2023-01-21 11:22:34,MACH000010,48.02,1.853,8.41
2025-02-12 19:53:43,MACH000004,51.52,2.065,8.41
2024-11-23 20:03:02,MACH000003,51.22,2.277,8.68
2023-06-19 05:40:45,MACH000008,56.99,1.995,7.55
2023-11-21 06:09:22,MACH000002,54.58,2.054,7.23
2021-12-14 10:47:42,MACH000004,56.61,1.775,8.53
2023-04-24 15:58:11,MACH000007,52.34,1.932,8.97
2023-05-25 08:45:45,MACH000001,50.04,1.883,7.17
2025-11-14 11:02:53,MACH000002,52.79,1.845,8.96
2022-03-24 16:47:05,MACH000005,55.22,1.529,8.8
2023-04-18 19:42:14,MACH000009,53.23,2.074,8.64
2023-07-08 04:13:11,MACH000001,55.03,1.633,7.72
2020-06-06 00:44:56,MACH000003,54.09,1.572,9.44
2023-04-28 19:32:30,MACH000006,60.58,2.304,7.08
2025-06-03 12:54:52,MACH000007,53.15,2.202,7.94
2023-01-04 10:43:29,MACH000006,65.03,2.433,8.07
2020-02-04 09:39:12,MACH000007,47.5,1.501,8.67
2024-01-13 17:44:34,MACH000008,55.6,1.733,9.11
2024-02-13 20:48:07,MACH000010,54.0,1.657,7.23
2025-11-19 05:31:43,MACH000006,43.55,1.48,9.3
2025-08-30 21:50:22,MACH000001,56.33,1.955,8.34
2021-06-13 03:50:06,MACH000004,61.63,2.22,9.55
2020-10-07 14:46:31,MACH000001,56.01,2.006,7.97
2022-10-14 03:26:06,MACH000005,56.33,2.124,8.26
2020-04-22 07:38:34,MACH000008,55.99,1.955,8.08
2024-07-27 15:34:45,MACH000002,52.12,1.891,7.83
2023-11-11 07:33:51,MACH000005,56.13,1.92,7.98
2024-05-22 12:15:39,MACH000006,57.8,2.075,9.5
2024-08-15 13:18:49,MACH000003,58.53,2.123,8.75
2020-04-14 20:20:04,MACH000002,55.66,2.321,9.24
2022-10-14 05:36:40,MACH000004,57.62,2.391,7.79
2024-12-21 20:32:14,MACH000010,55.45,2.121,8.26
2021-06-14 12:14:54,MACH000010,51.92,1.679,8.51
2020-12-22 18:00:28,MACH000010,57.25,2.366,8.73
2022-09-13 19:59:47,MACH000008,60.54,2.171,8.76
2021-11-06 09:22:51,MACH000002,57.93,2.175,9.33
2023-12-03 22:51:16,MACH000003,54.18,1.686,9.03
2023-02-07 23:56:16,MACH000002,56.1,1.97,8.44
2022-10-25 01:51:17,MACH000001,58.03,2.234,9.26
2022-11-06 18:51:30,MACH000001,56.45,1.925,8.82
2025-05-29 16:53:30,MACH000010,56.3,2.139,8.32
2024-02-12 22:11:10,MACH000003,55.3,2.376,7.97
2020-03-11 19:40:41,MACH000001,53.82,2.163,7.58
2024-01-01 03:02:09,MACH000008,54.69,2.183,8.02
2021-10-05 08:50:13,MACH000001,55.36,1.774,8.4
2024-05-09 15:43:12,MACH000003,61.94,2.824,8.23
2025-05-10 10:21:33,MACH000010,56.59,2.143,8.57
2025-08-07 12:02:00,MACH000009,55.65,2.134,9.24
2021-01-11 18:04:22,MACH000003,51.86,1.637,7.45
2023-04-07 19:28:58,MACH000009,52.33,1.559,7.54
2025-01-07 18:47:21,MACH000001,61.45,2.535,8.99
2022-05-31 19:22:23,MACH000006,48.06,1.364,7.86
2020-06-17 04:58:32,MACH000007,55.97,2.244,7.67
2024-09-05 14:34:48,MACH000004,59.24,2.247,8.25
2022-09-12 01:06:30,MACH000004,56.52,2.429,9.56
2021-12-11 14:07:42,MACH000009,59.93,2.57,8.08
2022-09-13 12:37:55,MACH000004,57.58,1.795,8.69
2024-09-29 15:41:10,MACH000007,57.29,1.941,8.41
2021-11-08 20:57:29,MACH000006,49.99,1.852,8.44
2025-04-29 12:19:15,MACH000004,57.6,2.035,7.96
2023-08-05 04:35:25,MACH000008,59.94,2.435,8.11
2025-08-20 22:20:08,MACH000009,55.16,1.894,7.35
2024-05-18 20:17:10,MACH000005,57.09,2.17,8.31
2021-06-19 03:00:30,MACH000008,50.53,1.639,8.59
2025-05-15 13:10:03,MACH000004,55.29,2.139,9.03
2022-06-13 09:23:57,MACH000010,56.99,2.228,7.79
2020-06-11 22:05:00,MACH000009,51.1,2.22,8.72
2022-11-18 03:55:41,MACH000007,53.84,1.644,8.31
2024-06-20 13:19:43,MACH000008,57.98,2.014,8.82
2020-11-06 00:47:43,MACH000001,58.08,2.284,8.31
2020-02-27 16:17:36,MACH000006,50.23,1.753,8.24
2021-10-14 17:45:50,MACH000001,55.61,2.191,7.97
2024-04-12 21:07:06,MACH000007,53.04,1.621,8.76
2020-02-16 13:21:28,MACH000004,53.42,2.031,7.03
2024-08-19 09:25:08,MACH000007,54.29,2.268,8.22
2023-09-13 23:57:04,MACH000001,57.91,1.817,8.15
2022-09-19 09:38:50,MACH000010,59.63,2.037,9.27
2020-01-01 06:36:42,MACH000003,53.79,1.787,9.44
2021-10-05 08:54:09,MACH000003,48.31,1.887,8.92
2025-03-01 11:48:03,MACH000009,54.23,2.262,8.03
2023-02-10 16:25:26,MACH000006,50.9,1.581,8.72
2023-11-16 20:05:47,MACH000007,61.79,2.306,7.57
2022-11-02 10:30:58,MACH000008,56.19,1.832,8.57
2020-04-12 20:36:18,MACH000005,56.16,2.21,9.1
2021-12-05 23:06:50,MACH000004,51.76,1.728,8.35
2024-09-13 07:24:03,MACH000003,49.94,1.74,9.24
2022-08-02 23:29:26,MACH000006,59.09,2.423,8.04
2022-06-08 08:29:41,MACH000010,56.84,2.052,8.26
2022-11-06 04:52:45,MACH000007,54.67,1.707,8.67
2021-02-12 22:32:11,MACH000002,60.93,2.495,8.43
2025-08-03 16:01:59,MACH000002,52.72,1.936,8.61
2023-08-03 14:50:51,MACH000010,62.41,2.414,8.38
2024-07-23 09:01:23,MACH000002,54.93,1.817,8.18
2021-04-11 12:30:26,MACH000008,53.98,2.08,9.0
2022-07-20 15:04:22,MACH000001,54.87,1.75,8.27
2022-12-10 11:21:39,MACH000003,51.67,1.706,8.22
2021-10-23 15:24:19,MACH000007,58.99,2.359,8.29
2023-03-05 10:43:05,MACH000001,57.06,2.324,8.89
2025-06-15 00:17:03,MACH000002,58.56,2.522,9.02
2023-07-03 05:36:01,MACH000005,50.58,1.695,7.34
2025-05-13 17:00:26,MACH000004,56.31,2.053,7.94
2024-12-12 23:34:28,MACH000003,52.17,1.396,8.59
2021-07-23 10:54:27,MACH000008,54.73,1.996,8.71
2021-08-09 00:04:24,MACH000009,49.89,1.705,8.49
2024-12-13 03:49:49,MACH000002,51.65,1.767,8.97
2023-04-10 13:07:38,MACH000010,59.2,2.278,8.39
2025-03-21 17:15:40,MACH000006,57.24,2.021,8.3
2024-12-21 05:31:56,MACH000009,52.46,1.935,8.6
2021-12-12 01:26:09,MACH000007,52.31,1.78,8.55
2023-08-30 04:43:07,MACH000006,50.47,1.925,7.72
2021-02-23 07:14:25,MACH000009,52.33,1.809,7.9
2025-06-04 07:24:17,MACH000007,51.3,2.127,8.72
2021-01-02 05:06:28,MACH000002,60.36,2.176,8.54
2022-08-12 23:58:56,MACH000007,54.49,1.985,9.0
2024-07-06 07:13:48,MACH000006,52.49,1.499,7.94
2025-06-05 08:24:54,MACH000003,56.92,2.405,8.74
2021-11-10 07:44:35,MACH000010,54.48,2.332,8.64
2022-01-06 05:31:52,MACH000001,55.0,2.122,9.49
2024-09-30 20:07:13,MACH000001,55.69,2.515,8.27
2021-07-27 13:42:07,MACH000009,52.6,1.778,8.9
2021-11-18 20:55:29,MACH000009,57.97,1.992,8.92
2022-01-26 07:34:12,MACH000005,55.11,2.036,8.27
2023-06-19 11:29:14,MACH000002,52.55,1.96,8.91
2025-06-17 10:01:34,MACH000003,57.64,2.138,8.78
2025-12-20 02:44:51,MACH000006,56.54,1.669,8.53
2025-07-27 17:47:10,MACH000008,55.24,2.102,7.76
2021-10-15 05:35:19,MACH000009,47.89,1.685,9.27
2023-01-20 09:12:13,MACH000006,57.54,2.387,8.99
2025-11-19 14:56:20,MACH000005,52.15,2.158,8.47
2020-04-12 14:44:47,MACH000001,55.36,1.855,7.81
2021-07-03 21:43:25,MACH000007,55.21,2.295,9.17
2024-08-04 11:14:37,MACH000010,54.71,1.905,8.33
2021-02-14 06:47:20,MACH000005,53.58,1.495,8.26
2024-01-17 15:21:04,MACH000001,56.59,2.156,8.13
2023-12-26 21:09:15,MACH000005,54.18,2.363,8.44
2025-06-10 22:01:35,MACH000004,52.41,1.915,8.53
2025-11-30 00:23:16,MACH000004,57.04,2.115,8.07
2020-08-03 14:03:18,MACH000008,56.05,2.131,8.97
2020-11-30 20:39:28,MACH000002,54.54,1.768,8.96
2024-01-15 21:23:44,MACH000009,47.37,1.358,6.68
2020-12-07 06:58:49,MACH000003,52.97,1.821,9.11
