date,machineId,temprature,vibration,pressure
2025-05-27 05:02:55,MACH000010,52.65,2.155,8.09
2025-12-16 23:59:51,MACH000003,56.82,2.202,7.63
2025-02-19 14:42:47,MACH000005,56.41,2.122,8.07
2025-08-15 08:28:28,MACH000008,59.11,2.112,8.74
2025-10-31 08:05:15,MACH000006,53.61,1.771,8.16
2025-02-03 06:01:37,MACH000008,60.19,2.112,8.58
2025-05-24 08:50:38,MACH000005,56.79,2.474,7.95
2025-11-01 05:33:34,MACH000010,46.58,1.294,8.43
2025-11-11 10:39:41,MACH000009,56.23,1.835,6.9
2025-04-10 15:42:42,MACH000006,45.31,1.349,8.47
2025-10-15 00:40:57,MACH000009,49.63,2.036,9.21
2025-09-14 22:17:44,MACH000004,53.77,1.952,8.23
2025-01-06 06:48:18,MACH000002,47.9,1.49,7.44
2025-09-27 07:53:01,MACH000008,51.84,1.613,8.58
2025-05-30 18:16:13,MACH000005,54.55,2.141,8.55
2025-11-03 14:13:24,MACH000002,54.59,2.227,9.32
2025-12-18 12:07:25,MACH000006,51.21,1.552,8.5
2025-04-08 23:09:26,MACH000003,55.49,1.915,8.77
2025-08-26 15:03:31,MACH000001,60.41,2.178,7.63
2025-06-30 23:54:15,MACH000006,54.6,1.852,10.05
2025-11-09 12:29:08,MACH000008,52.84,1.879,8.23
2025-09-30 22:58:05,MACH000001,56.51,1.919,8.68
2025-11-29 12:06:56,MACH000003,50.84,1.712,8.61
2025-08-01 01:59:53,MACH000006,59.28,2.108,9.21
2025-08-12 12:21:59,MACH000010,59.77,2.197,8.12
2025-03-04 19:09:26,MACH000003,62.72,2.491,9.11
2025-04-27 13:23:22,MACH000007,57.0,2.237,8.87
2025-12-30 00:07:48,MACH000006,50.79,1.791,8.93
2025-05-19 23:49:03,MACH000009,59.05,2.278,7.97
2025-04-30 00:09:57,MACH000006,48.66,2.23,8.88
2025-02-13 13:04:48,MACH000007,59.84,2.342,8.32
2025-03-05 17:32:39,MACH000002,55.58,2.318,7.83
2025-07-06 03:38:32,MACH000010,53.02,1.941,8.3
2025-04-13 06:27:06,MACH000004,53.37,1.784,9.24
2025-07-03 12:01:03,MACH000005,54.29,2.206,8.61
2025-12-22 17:03:32,MACH000002,59.55,2.5,9.26
2025-10-22 02:59:05,MACH000010,47.61,1.625,9.59
2025-12-06 09:14:46,MACH000010,56.64,2.197,8.37
2025-10-22 06:26:49,MACH000010,58.21,2.149,8.85
2025-08-25 18:48:44,MACH000007,50.66,1.891,8.21
2025-03-20 17:18:11,MACH000004,61.98,2.476,8.19
2025-10-22 04:06:38,MACH000009,59.84,2.298,8.49
2025-07-23 06:42:45,MACH000008,52.23,1.521,8.57
2025-07-07 02:12:49,MACH000010,55.91,2.418,8.77
2025-05-13 12:53:55,MACH000009,51.16,2.108,9.01
2025-12-04 01:51:48,MACH000008,53.46,1.861,8.37
2025-11-19 08:58:21,MACH000005,48.77,1.534,8.75
2025-06-07 17:22:00,MACH000009,55.22,1.985,7.52
2025-03-08 11:02:20,MACH000005,49.96,1.69,8.15
2025-01-18 19:00:40,MACH000008,51.05,1.935,8.97
2025-07-24 23:20:23,MACH000004,56.75,1.657,8.92
2025-04-15 05:33:16,MACH000005,56.26,2.137,7.52
2025-11-29 20:13:34,MACH000004,51.38,1.469,8.54
2025-02-21 08:48:27,MACH000002,49.09,1.361,8.44
2025-06-05 21:45:49,MACH000004,57.29,2.238,8.61
2025-11-20 14:52:51,MACH000005,57.79,2.168,8.45
2025-10-12 17:39:49,MACH000006,59.1,2.353,8.66
2025-06-09 04:06:30,MACH000004,59.12,2.011,8.42
2025-08-14 08:17:16,MACH000010,56.41,1.756,8.36
2025-01-31 09:42:40,MACH000004,54.34,2.041,7.95
2025-11-12 22:20:12,MACH000006,52.76,1.543,7.73
2025-03-20 21:51:12,MACH000007,57.4,1.785,8.98
2025-12-21 09:46:11,MACH000007,51.23,1.756,8.58
2025-11-03 03:21:54,MACH000004,56.77,1.792,8.15
2025-09-25 22:46:49,MACH000005,48.29,1.491,8.32
2025-07-27 00:21:07,MACH000003,57.47,2.035,8.5
2025-08-03 00:08:12,MACH000005,55.91,2.094,8.93
2025-05-15 16:27:40,MACH000010,51.51,1.843,8.92
2025-06-06 12:59:52,MACH000005,54.68,2.344,8.91
2025-06-07 09:08:17,MACH000004,54.55,1.718,7.95
2025-08-29 16:05:17,MACH000006,61.77,1.991,8.3
2025-08-10 04:01:23,MACH000005,53.96,1.48,8.82
2025-08-17 16:20:38,MACH000008,56.17,2.145,8.05
2025-07-28 14:25:21,MACH000002,57.02,2.235,6.77
2025-05-12 17:00:39,MACH000006,53.93,2.036,7.45
2025-11-13 16:52:41,MACH000002,61.08,2.614,7.98
2025-05-12 19:25:12,MACH000006,55.48,1.799,8.52
2025-03-20 09:02:53,MACH000004,46.1,1.365,8.63
2025-09-12 07:41:04,MACH000001,55.14,1.778,8.15
2025-10-15 04:18:46,MACH000006,63.79,1.984,8.69
2025-11-27 19:54:24,MACH000003,53.0,1.946,9.08
2025-08-08 09:16:42,MACH000007,56.69,2.223,8.51
2025-06-21 07:38:49,MACH000003,52.36,1.696,7.9
2025-05-12 07:50:18,MACH000010,54.37,1.836,9.08
2025-09-08 06:00:56,MACH000004,59.62,2.237,8.31
2025-05-25 21:13:17,MACH000009,58.08,2.241,9.4
2025-04-16 08:51:39,MACH000007,56.31,2.027,8.73
2025-10-18 20:32:25,MACH000004,55.48,1.931,8.34
2025-08-09 03:58:03,MACH000002,54.45,2.19,7.95
2025-09-01 18:45:16,MACH000005,56.04,2.094,8.85
2025-02-26 18:47:21,MACH000008,59.56,2.494,9.48
2025-06-29 07:09:31,MACH000002,55.03,2.144,8.11
2025-01-01 16:38:08,MACH000009,56.23,1.836,8.79
2025-05-23 00:35:30,MACH000005,50.48,2.043,8.75
2025-09-27 22:51:39,MACH000006,51.64,1.688,8.49
2025-11-29 12:46:14,MACH000007,60.59,2.364,7.83
2025-01-31 14:59:25,MACH000009,58.35,2.294,8.93
2025-08-14 17:18:55,MACH000007,57.02,1.972,9.16
2025-11-25 06:55:56,MACH000004,59.42,2.264,8.89
2025-10-06 15:36:48,MACH000005,56.28,2.285,7.7
2025-09-18 12:49:18,MACH000003,56.19,2.195,8.45
2025-04-04 14:38:12,MACH000001,53.6,1.756,8.73
2025-01-20 18:57:41,MACH000003,56.02,1.868,8.16
2025-07-07 22:39:25,MACH000001,50.7,1.693,8.63
2025-02-17 09:19:14,MACH000005,51.37,1.871,9.27
2025-06-06 17:00:15,MACH000007,51.8,1.896,8.7
2025-05-07 07:18:52,MACH000009,61.52,2.508,9.34
2025-03-30 06:36:05,MACH000004,54.97,2.064,7.92
2025-11-20 07:47:31,MACH000010,56.43,1.706,9.3
2025-04-29 08:42:13,MACH000010,52.55,1.721,8.44
2025-08-06 18:35:17,MACH000001,54.36,1.822,8.61
2025-08-15 00:13:51,MACH000007,53.0,2.2,7.96
2025-07-09 07:00:51,MACH000003,50.03,2.045,7.96
2025-02-28 08:01:04,MACH000001,51.81,1.724,7.94
2025-09-19 14:53:06,MACH000004,48.55,1.87,9.2
2025-11-12 15:56:26,MACH000009,55.82,2.011,8.88
2025-10-27 22:52:09,MACH000006,58.87,2.279,8.04
2025-09-06 22:49:42,MACH000006,53.57,1.936,9.74
2025-03-03 19:18:57,MACH000007,56.99,2.531,8.59
2025-10-27 13:48:19,MACH000001,53.89,2.035,8.45
2025-08-10 01:33:57,MACH000005,58.44,2.133,8.83
2025-11-26 15:39:16,MACH000004,54.42,2.432,8.11
2025-11-25 08:50:05,MACH000004,87.0660517922544,6.552875687127923,8.34
2025-03-13 15:46:29,MACH000007,53.41,1.976,7.81
2025-12-23 03:50:12,MACH000002,61.64,2.315,7.85
2025-01-20 15:29:12,MACH000005,49.51,1.534,7.9
2025-03-31 16:14:34,MACH000007,55.5,2.036,9.04
2025-12-20 06:23:59,MACH000003,52.72,1.879,8.18
2025-08-19 22:42:03,MACH000002,56.9,2.18,8.06
2025-03-31 21:55:40,MACH000001,50.07,1.026,8.07
2025-11-15 17:22:07,MACH000005,51.07,1.686,9.22
2025-02-15 07:54:25,MACH000005,52.27,1.81,7.7
2025-07-16 09:15:31,MACH000004,51.85,1.845,7.23
2025-02-20 14:11:28,MACH000008,53.85,2.075,9.41
2025-01-16 16:50:03,MACH000002,48.04,1.139,8.46
2025-12-25 00:48:12,MACH000004,56.75,2.057,8.45
2025-08-28 18:54:46,MACH000005,57.72,2.227,9.28
2025-11-20 15:14:24,MACH000009,46.83,1.91,8.79
2025-05-24 01:00:37,MACH000003,58.74,2.262,8.72
2025-03-26 20:45:45,MACH000001,50.85,1.985,8.63
2025-06-28 12:46:01,MACH000004,52.94,1.593,8.59
2025-12-28 14:34:36,MACH000010,54.89,2.014,8.51
2025-01-02 08:28:08,MACH000006,53.43,2.006,8.0
2025-01-13 05:50:09,MACH000007,50.89,1.601,8.54
2025-03-26 16:56:31,MACH000004,52.29,2.004,8.62
2025-06-09 07:04:16,MACH000004,54.5,1.739,8.6
2025-07-03 03:43:39,MACH000006,53.58,1.609,7.81
2025-01-23 19:17:34,MACH000001,52.74,1.964,8.4
2025-07-13 07:52:26,MACH000005,53.21,2.202,8.06
2025-08-06 02:39:54,MACH000003,57.07,2.302,8.18
2025-03-03 07:56:41,MACH000008,54.88,2.001,8.42
2025-12-05 01:13:32,MACH000005,48.78,1.558,8.38
2025-09-24 13:34:10,MACH000007,55.28,1.939,8.69
2025-07-14 13:53:57,MACH000008,58.93,2.291,9.24
2025-03-16 19:09:02,MACH000008,55.81,1.738,9.07
2025-09-11 21:17:32,MACH000002,60.69,2.177,8.48
2025-10-21 21:36:06,MACH000002,48.36,1.858,8.24
2025-03-16 06:14:02,MACH000010,53.26,2.031,7.25
2025-10-01 14:32:07,MACH000005,62.63,2.458,7.97
2025-08-29 12:45:11,MACH000003,57.0,2.228,8.81
2025-04-07 20:47:18,MACH000010,49.48,1.708,9.19
2025-10-21 20:24:42,MACH000001,57.0,2.48,8.61
2025-09-17 20:53:43,MACH000008,54.11,1.712,7.97
2025-06-10 01:53:08,MACH000006,58.27,2.084,8.17
2025-12-09 22:05:45,MACH000003,54.02,1.982,8.41
2025-07-24 12:23:02,MACH000008,58.69,2.409,8.61
2025-03-17 03:08:31,MACH000001,54.33,2.217,8.65
2025-09-29 01:22:37,MACH000003,56.14,2.377,8.78
2025-06-02 16:05:35,MACH000009,60.47,2.177,8.01
2025-03-11 18:48:51,MACH000006,55.76,1.821,7.99
2025-03-26 00:12:12,MACH000001,50.31,1.684,8.87
2025-04-23 10:11:28,MACH000009,51.08,2.002,9.33
2025-08-12 13:16:02,MACH000007,59.98,2.291,8.28
2025-06-27 17:26:19,MACH000001,46.24,1.417,9.2
2025-06-03 16:26:01,MACH000001,52.0,1.925,8.73
2025-06-10 12:04:30,MACH000005,66.54,2.615,9.52
2025-12-30 00:55:52,MACH000004,53.6,1.959,9.87
2025-05-02 17:42:38,MACH000008,56.29,2.079,8.7
2025-07-25 11:11:54,MACH000002,51.9,1.825,8.64
2025-10-24 09:14:05,MACH000006,56.78,2.009,8.94
2025-05-08 03:25:08,MACH000008,58.05,2.169,8.7
2025-07-13 09:45:18,MACH000001,53.58,1.886,8.52
2025-05-29 01:23:46,MACH000003,55.36,1.87,8.28
2025-04-15 11:48:10,MACH000001,50.45,1.539,7.58
2025-02-17 20:11:49,MACH000007,52.88,1.583,8.86
2025-08-09 07:42:43,MACH000001,55.03,2.171,8.45
2025-04-15 05:04:36,MACH000009,62.82,2.695,7.8
2025-11-01 17:24:26,MACH000008,49.27,1.781,9.56
2025-02-06 17:44:54,MACH000003,57.11,2.211,7.72
2025-06-15 18:56:43,MACH000004,58.88,2.783,8.3
2025-08-31 05:33:26,MACH000009,53.75,1.837,9.25
2025-10-15 08:46:00,MACH000010,57.68,2.146,8.4
2025-09-13 08:23:45,MACH000006,59.28,2.261,8.32
2025-04-30 12:41:17,MACH000005,62.92,2.483,8.59
2025-07-08 16:33:39,MACH000005,62.25,2.058,8.39
2025-03-21 00:02:06,MACH000001,46.46,1.675,7.59
2025-12-18 16:09:11,MACH000001,52.96,1.787,8.57
2025-11-13 17:12:15,MACH000003,56.74,1.999,8.77
2025-07-09 11:46:43,MACH000002,55.54,2.103,8.42
2025-08-30 10:10:35,MACH000010,58.16,2.127,8.18
2025-02-27 00:09:35,MACH000001,56.12,2.022,8.51
2025-04-08 16:54:42,MACH000005,56.14,1.869,9.04
2025-05-15 22:46:53,MACH000003,55.55,1.789,8.62
2025-10-31 18:43:05,MACH000007,56.57,2.225,8.0
2025-07-01 11:57:25,MACH000008,57.36,2.209,9.18
2025-02-12 05:49:38,MACH000010,57.09,2.46,8.98
2025-10-27 11:41:02,MACH000006,45.03,1.085,9.25
2025-07-28 18:36:27,MACH000005,50.3,1.696,7.89
2025-06-20 16:29:49,MACH000010,55.4,1.959,8.64
2025-04-01 10:34:51,MACH000005,57.29,2.047,7.3
2025-06-21 07:25:53,MACH000001,56.98,2.227,9.39
2025-10-01 01:45:44,MACH000006,47.88,1.574,7.97
2025-09-02 16:38:58,MACH000006,51.7,1.966,8.26
2025-04-21 14:11:12,MACH000003,56.17,1.841,8.82
2025-06-22 22:09:49,MACH000004,57.71,2.094,8.03
2025-01-20 17:13:31,MACH000004,56.14,1.827,8.06
2025-12-29 23:59:26,MACH000006,55.32,1.841,8.32
2025-10-04 15:33:47,MACH000008,56.51,1.834,8.28
2025-12-26 11:51:08,MACH000009,57.75,2.329,9.01
2025-11-27 07:21:32,MACH000009,47.5,1.476,8.96
2025-01-05 08:24:04,MACH000005,52.8,1.9,9.43
2025-07-24 13:09:26,MACH000008,56.88,1.691,9.84
2025-07-12 19:13:49,MACH000008,77.29418808291656,6.208060739439325,8.68
2025-05-10 06:15:43,MACH000010,55.23,2.003,9.41
2025-05-01 02:10:57,MACH000004,52.74,1.891,8.46
2025-10-15 18:38:05,MACH000004,53.06,2.117,7.83
2025-05-26 00:44:16,MACH000003,55.72,2.099,7.68
2025-08-25 19:48:21,MACH000005,50.23,1.398,7.64
2025-06-17 19:34:20,MACH000008,55.87,2.151,8.16
2025-04-30 12:31:16,MACH000008,52.18,2.014,8.42
2025-05-25 22:43:21,MACH000009,47.56,1.226,7.35
2025-07-03 15:32:47,MACH000001,58.56,2.225,9.16
2025-04-10 08:10:45,MACH000004,61.47,2.108,8.15
2025-01-23 21:02:57,MACH000006,55.85,2.24,7.74
2025-04-05 19:51:02,MACH000005,55.95,2.092,8.56
2025-07-19 01:36:48,MACH000004,53.13,1.861,9.3
2025-11-25 09:10:50,MACH000003,60.71,2.274,8.76
2025-09-24 17:39:03,MACH000002,61.52,2.229,7.41
2025-08-21 09:31:57,MACH000009,55.87,1.941,7.8
2025-01-11 11:33:42,MACH000010,60.18,2.215,8.59
2025-07-16 13:36:38,MACH000003,55.35,2.099,9.18
2025-04-26 03:54:29,MACH000004,54.88,1.992,8.89
2025-08-09 12:28:41,MACH000001,55.54,1.986,7.18
2025-11-12 10:20:04,MACH000001,53.52,1.433,9.12
2025-02-17 06:36:24,MACH000010,62.21,2.715,8.85
2025-10-30 05:36:29,MACH000009,59.43,2.466,9.79
2025-02-08 04:16:24,MACH000004,51.51,1.628,8.37
2025-07-09 07:35:16,MACH000010,56.32,2.06,8.07
2025-06-18 09:22:31,MACH000004,55.62,2.074,8.94
2025-08-03 05:37:14,MACH000006,57.47,2.391,8.23
2025-11-09 15:15:46,MACH000002,54.51,2.215,7.92
2025-05-24 01:26:14,MACH000006,51.89,1.79,9.41
2025-01-24 03:47:15,MACH000007,51.09,1.498,9.1
2025-08-20 09:29:07,MACH000001,53.44,1.997,7.73
2025-06-06 02:58:20,MACH000008,57.11,2.478,8.24
2025-04-13 19:50:32,MACH000006,57.47,2.005,8.94
2025-04-30 23:43:23,MACH000009,61.66,2.405,8.32
2025-11-16 21:23:02,MACH000004,44.34,1.382,7.7
2025-09-11 10:45:01,MACH000002,61.74,2.276,9.44
2025-11-12 03:47:27,MACH000009,46.6,1.145,8.83
2025-07-30 18:27:10,MACH000008,57.39,1.903,9.25
2025-08-24 01:48:37,MACH000002,56.48,2.185,8.57
2025-11-15 17:26:29,MACH000008,51.04,1.755,8.67
2025-10-13 08:13:14,MACH000008,55.98,2.048,8.2
2025-09-26 15:26:01,MACH000005,52.57,1.637,8.11
2025-06-13 02:59:34,MACH000007,60.17,2.33,9.26
2025-04-30 08:32:20,MACH000007,50.23,1.767,8.65
2025-11-27 18:06:36,MACH000004,57.05,2.014,8.1
2025-03-01 02:07:57,MACH000006,58.46,2.221,8.94
2025-07-12 05:07:14,MACH000010,48.39,1.531,7.48
2025-12-06 00:35:06,MACH000006,50.56,1.761,7.94
2025-09-24 00:04:58,MACH000006,51.9,2.073,8.61
2025-02-05 17:12:02,MACH000009,48.51,1.459,9.52
2025-01-23 17:46:46,MACH000002,58.86,2.663,8.26
2025-06-25 02:12:42,MACH000010,56.67,2.753,7.38
2025-02-10 05:44:29,MACH000008,57.55,2.285,8.94
2025-10-26 14:52:25,MACH000008,58.12,2.398,9.16
2025-04-17 02:05:20,MACH000001,55.88,1.963,7.79
2025-11-07 02:08:03,MACH000002,48.51,1.612,9.23
2025-12-03 01:54:33,MACH000004,53.55,1.958,9.55
2025-01-05 13:46:37,MACH000005,59.0,2.399,7.84
2025-08-23 13:54:15,MACH000005,53.7,1.92,8.01
2025-10-07 17:58:43,MACH000006,55.48,2.268,8.35
2025-03-17 18:55:12,MACH000007,58.91,2.515,7.97
2025-05-26 19:39:48,MACH000001,59.65,2.276,8.67
2025-09-26 12:55:26,MACH000007,62.52,2.306,8.79
2025-04-16 10:05:36,MACH000006,55.1,2.248,9.46
2025-09-24 22:13:28,MACH000005,53.62,1.994,8.97
2025-10-01 21:15:51,MACH000006,54.77,2.004,7.31
2025-04-15 00:59:41,MACH000008,52.85,1.71,8.63
2025-08-07 19:16:22,MACH000006,54.76,2.014,7.07
2025-05-21 15:47:48,MACH000005,52.6,1.82,8.46
2025-12-06 20:09:07,MACH000006,59.1,1.919,8.13
2025-01-29 11:57:54,MACH000009,52.08,1.933,8.8
2025-08-03 08:59:51,MACH000001,61.98,2.566,7.93
2025-11-16 10:00:36,MACH000003,42.95,1.256,8.43
2025-04-17 16:42:44,MACH000003,54.84,2.025,8.77
2025-09-05 21:05:20,MACH000009,58.69,2.523,8.17
2025-11-20 05:39:08,MACH000003,50.66,1.793,8.78
2025-12-08 03:07:26,MACH000006,51.41,1.868,7.94
2025-01-18 17:49:45,MACH000009,57.24,2.169,7.14
2025-02-22 14:37:50,MACH000010,57.76,2.45,8.53
2025-11-08 17:30:02,MACH000005,51.59,1.997,8.42
2025-12-09 08:25:11,MACH000010,54.58,2.251,8.1
2025-09-17 03:39:18,MACH000009,60.67,2.458,7.91
2025-03-15 01:20:48,MACH000009,55.79,2.228,8.61
2025-12-05 16:07:39,MACH000006,50.58,1.562,8.79
2025-04-19 03:09:15,MACH000008,49.02,1.642,8.84
2025-05-04 13:50:59,MACH000009,56.59,2.214,7.34
2025-02-14 09:27:15,MACH000009,58.63,2.495,8.25
2025-03-18 21:58:51,MACH000008,59.38,2.49,7.92
2025-05-12 02:07:20,MACH000004,60.62,2.295,8.85
2025-08-05 14:37:45,MACH000008,55.96,2.005,8.45
2025-06-25 22:12:01,MACH000002,55.08,1.935,8.43
2025-08-07 08:40:03,MACH000003,56.26,1.796,9.1
2025-05-13 22:34:17,MACH000009,57.36,2.213,7.92
2025-08-17 01:43:30,MACH000010,52.67,1.815,8.68
2025-06-11 03:37:29,MACH000004,56.0,2.002,7.33
2025-04-01 12:12:14,MACH000002,51.11,2.039,8.03
2025-07-21 05:40:52,MACH000003,40.58,1.086,9.22
2025-10-15 09:34:03,MACH000007,53.89,1.82,7.76
2025-09-24 18:28:06,MACH000009,57.81,2.372,8.13
2025-04-21 05:45:08,MACH000007,48.14,1.892,8.42
2025-05-04 00:12:20,MACH000008,57.95,2.177,8.11
2025-07-24 21:45:39,MACH000003,57.26,2.077,7.75
2025-01-29 16:12:13,MACH000007,51.84,1.799,7.69
2025-10-12 17:31:36,MACH000001,61.95,2.606,9.76
2025-08-06 05:30:13,MACH000006,52.84,1.829,8.69
2025-08-28 17:40:57,MACH000003,48.97,1.71,9.47
2025-03-29 17:18:29,MACH000002,56.89,1.958,8.47
2025-03-03 04:04:42,MACH000004,59.05,2.904,8.64
2025-09-21 19:55:33,MACH000009,61.47,2.332,9.06
2025-06-01 05:18:13,MACH000006,55.25,2.112,8.33
2025-09-14 14:51:44,MACH000009,58.77,2.338,7.31
2025-01-10 18:10:55,MACH000008,52.89,2.044,9.29
2025-11-20 06:10:45,MACH000005,57.36,1.972,8.75
2025-08-20 14:52:03,MACH000008,61.92,2.486,8.12
2025-07-24 02:33:53,MACH000002,64.61,2.652,9.2
2025-09-05 19:04:37,MACH000008,52.52,1.657,9.4
2025-11-19 07:05:20,MACH000001,60.87,2.331,8.27
2025-01-03 14:10:19,MACH000003,51.25,1.496,9.65
2025-06-28 11:59:12,MACH000007,52.55,1.684,7.89
2025-02-02 13:33:40,MACH000004,53.29,1.645,8.24
2025-09-27 08:36:37,MACH000007,58.62,2.226,7.67
2025-03-30 15:48:33,MACH000001,55.46,2.093,9.85
2025-11-18 10:25:13,MACH000007,49.24,1.674,9.12
2025-08-26 13:03:19,MACH000003,56.95,2.317,8.79
2025-01-03 20:19:31,MACH000002,60.38,2.498,8.36
2025-01-27 17:02:03,MACH000009,55.58,2.165,8.44
2025-09-26 21:15:47,MACH000002,58.57,2.223,8.95
2025-11-06 08:32:41,MACH000003,51.94,2.07,7.72
2025-12-12 01:08:13,MACH000003,58.88,2.098,8.35
2025-09-03 19:46:12,MACH000004,52.18,1.733,8.4
2025-09-23 22:03:05,MACH000007,55.49,1.981,8.33
2025-08-17 06:19:15,MACH000007,51.54,1.828,8.36
2025-09-07 15:31:06,MACH000009,50.31,2.075,9.08
2025-02-21 20:42:37,MACH000010,50.87,1.948,8.61
2025-07-11 00:46:07,MACH000008,53.31,1.734,8.95
2025-07-07 20:43:48,MACH000006,55.6,2.411,8.72
2025-11-21 22:35:05,MACH000006,51.81,1.623,8.16
2025-12-29 17:43:46,MACH000005,65.59,2.675,7.84
2025-12-01 10:27:03,MACH000002,53.91,2.168,8.93
2025-09-26 12:05:25,MACH000006,49.89,1.791,8.58
2025-06-14 08:08:55,MACH000006,46.24,1.447,8.44
2025-05-30 05:04:30,MACH000005,62.52,2.619,9.07
2025-12-15 05:52:52,MACH000006,56.86,2.431,7.31
2025-03-16 01:08:22,MACH000005,50.92,1.825,8.71
2025-06-13 22:22:01,MACH000004,53.68,1.949,8.23
2025-10-14 13:37:42,MACH000003,52.18,2.037,7.69
2025-10-02 14:25:25,MACH000001,58.34,2.019,8.26
2025-03-29 04:23:41,MACH000004,63.19,2.335,8.54
2025-12-24 09:49:15,MACH000009,51.46,1.877,9.01
2025-12-29 09:36:41,MACH000007,57.94,2.348,8.01
2025-01-12 14:03:41,MACH000007,55.13,1.649,7.81
2025-01-24 03:54:36,MACH000007,53.01,2.001,7.27
2025-12-03 21:52:51,MACH000004,53.74,1.995,9.31
2025-07-29 03:31:33,MACH000007,50.6,1.843,8.55
2025-01-13 07:54:32,MACH000002,56.22,2.093,8.19
2025-12-03 09:20:31,MACH000008,56.46,1.776,8.08
2025-01-12 12:01:14,MACH000010,57.47,2.166,7.02
2025-10-12 18:35:57,MACH000008,55.81,2.391,7.51
2025-02-06 20:46:22,MACH000009,51.03,1.944,8.16
2025-08-02 18:14:03,MACH000005,57.66,2.013,9.43
2025-08-18 19:56:51,MACH000010,51.63,2.001,7.41
2025-12-06 18:29:00,MACH000008,54.73,2.225,8.68
2025-10-25 01:00:05,MACH000002,51.12,1.662,7.94
2025-06-24 22:38:45,MACH000010,58.89,2.168,8.05
2025-10-17 21:32:12,MACH000010,52.19,1.476,8.6
2025-01-19 10:54:26,MACH000008,63.42,2.4,8.22
2025-06-25 18:55:59,MACH000010,52.95,1.796,8.75
2025-07-31 15:42:04,MACH000009,57.22,2.284,8.29
2025-12-19 03:45:23,MACH000006,57.44,2.277,7.79
2025-05-24 10:47:46,MACH000006,49.8,1.822,8.62
2025-09-26 20:06:38,MACH000004,47.16,1.472,8.46
2025-03-16 20:43:30,MACH000008,50.96,1.81,9.29
2025-08-30 08:07:53,MACH000007,55.76,2.446,8.2
2025-05-22 17:52:59,MACH000009,51.17,2.07,9.27
2025-11-23 03:53:55,MACH000001,51.73,2.158,8.87
2025-09-07 07:43:56,MACH000010,61.57,2.53,7.48
2025-11-12 22:49:07,MACH000008,52.81,2.23,7.64
2025-12-19 09:38:13,MACH000008,58.6,2.582,8.04
2025-12-16 13:45:32,MACH000009,53.71,2.217,9.09
2025-06-22 15:22:54,MACH000007,54.12,2.174,8.58
2025-08-26 13:27:31,MACH000009,53.15,1.73,8.84
2025-07-24 07:53:41,MACH000010,54.28,2.229,9.03
2025-12-10 15:16:17,MACH000008,49.38,1.401,9.16
2025-01-23 18:49:07,MACH000009,51.43,1.871,9.9
2025-05-30 01:01:37,MACH000009,52.02,2.16,9.01
2025-02-20 13:24:30,MACH000001,57.59,2.242,7.9
2025-03-22 06:20:59,MACH000003,61.09,2.072,8.56
2025-01-20 02:53:27,MACH000006,60.13,2.156,8.51
2025-05-13 09:01:31,MACH000007,53.76,1.987,8.01
2025-01-22 00:13:28,MACH000004,50.9,1.49,8.21
2025-03-06 02:50:46,MACH000010,54.52,2.148,7.85
2025-08-09 03:59:17,MACH000002,56.54,2.045,8.22
2025-05-17 04:17:11,MACH000004,54.85,2.169,7.34
2025-08-10 16:40:19,MACH000006,58.05,2.39,7.85
2025-11-18 08:35:53,MACH000004,50.54,1.665,8.34
2025-10-21 06:54:02,MACH000010,54.91,2.557,8.43
2025-05-10 22:28:17,MACH000002,54.67,1.901,7.97
2025-04-28 05:18:21,MACH000009,54.15,1.981,8.21
2025-05-19 11:32:19,MACH000001,52.3,1.982,10.17
2025-12-21 07:26:44,MACH000010,49.04,1.958,8.34
2025-03-21 08:14:16,MACH000007,49.3,1.76,9.7
2025-01-09 17:53:24,MACH000009,62.18,2.4,8.68
2025-09-16 21:18:16,MACH000003,49.74,1.975,9.11
2025-03-16 21:42:32,MACH000006,52.66,1.898,8.76
2025-05-20 00:45:59,MACH000009,52.27,1.8,8.31
2025-07-01 01:33:56,MACH000009,53.01,1.973,8.29
2025-06-23 00:06:05,MACH000004,63.57,2.486,9.08
2025-12-12 10:07:23,MACH000008,56.79,2.256,8.84
2025-10-03 08:35:13,MACH000008,52.89,1.956,8.12
2025-11-10 23:18:44,MACH000007,54.76,2.018,8.43
2025-04-27 22:15:22,MACH000006,58.04,2.269,8.1
2025-03-14 23:24:32,MACH000003,59.76,2.154,9.81
2025-04-30 11:11:29,MACH000004,56.72,2.227,8.09
2025-12-23 08:05:42,MACH000009,62.3,2.159,8.0
2025-02-27 18:09:18,MACH000010,51.8,1.477,7.71
2025-07-15 19:08:10,MACH000007,53.86,1.977,8.72
2025-06-13 23:04:33,MACH000008,55.74,1.795,8.44
2025-12-11 22:58:35,MACH000006,56.41,1.914,8.4
2025-06-28 12:35:57,MACH000001,52.37,2.011,8.28
2025-03-18 09:33:49,MACH000009,59.24,2.413,8.95
2025-12-19 17:55:32,MACH000003,57.33,2.25,9.45
2025-11-11 15:45:45,MACH000003,52.87,1.99,9.43
2025-05-18 07:43:27,MACH000009,53.47,2.031,8.59
2025-03-07 21:20:31,MACH000004,59.07,2.478,9.59
2025-12-17 02:02:46,MACH000008,52.68,1.876,8.1
2025-06-04 01:57:41,MACH000004,51.26,1.612,9.84
2025-02-21 02:51:57,MACH000002,50.24,1.619,8.79
